"Date","Price","Open","High","Low","Vol.","Change %"
"08/30/1978","189.07","189.07","189.07","189.07","","-0.17%"
"08/29/1978","189.39","189.39","189.39","189.39","","-2.05%"
"08/28/1978","193.35","193.35","193.35","193.35","","0.41%"
"08/25/1978","192.57","192.57","192.57","192.57","","0.81%"
"08/24/1978","191.02","191.02","191.02","191.02","","-0.46%"
"08/23/1978","191.90","191.90","191.90","191.90","","0.31%"
"08/22/1978","191.31","191.31","191.31","191.31","","-0.88%"
"08/21/1978","193.01","193.01","193.01","193.01","","2.20%"
"08/18/1978","188.86","188.86","188.86","188.86","","0.29%"
"08/17/1978","188.32","188.32","188.32","188.32","","1.99%"
"08/16/1978","184.64","184.64","184.64","184.64","","-0.35%"
"08/15/1978","185.29","185.29","185.29","185.29","","0.83%"
"08/14/1978","183.76","183.76","183.76","183.76","","-0.95%"
"08/11/1978","185.53","185.53","185.53","185.53","","-0.61%"
"08/10/1978","186.67","186.67","186.67","186.67","","-0.51%"
"08/09/1978","187.62","187.62","187.62","187.62","","0.15%"
"08/08/1978","187.34","187.34","187.34","187.34","","-0.77%"
"08/07/1978","188.79","188.79","188.79","188.79","","-0.74%"
"08/04/1978","190.19","190.19","190.19","190.19","","0.99%"
"08/03/1978","188.32","188.32","188.32","188.32","","1.09%"
"08/02/1978","186.29","186.29","186.29","186.29","","-0.15%"
"08/01/1978","186.57","186.57","186.57","186.57","","-1.36%"
"07/31/1978","189.14","189.14","189.14","189.14","","-0.76%"
"07/28/1978","190.59","190.59","190.59","190.59","","-1.58%"
"07/27/1978","193.65","193.65","193.65","193.65","","-0.23%"
"07/26/1978","194.10","194.10","194.10","194.10","","-0.70%"
"07/25/1978","195.47","195.47","195.47","195.47","","-1.29%"
"07/24/1978","198.02","198.02","198.02","198.02","","-1.45%"
"07/21/1978","200.94","200.94","200.94","200.94","","-0.31%"
"07/20/1978","201.57","201.57","201.57","201.57","","0.02%"
"07/19/1978","201.53","201.53","201.53","201.53","","-0.50%"
"07/18/1978","202.55","202.55","202.55","202.55","","-0.61%"
"07/17/1978","203.79","203.79","203.79","203.79","","0.59%"
"07/14/1978","202.59","202.59","202.59","202.59","","-0.03%"
"07/13/1978","202.65","202.65","202.65","202.65","","-0.31%"
"07/12/1978","203.29","203.29","203.29","203.29","","0.21%"
"07/11/1978","202.86","202.86","202.86","202.86","","0.58%"
"07/10/1978","201.69","201.69","201.69","201.69","","-0.33%"
"07/07/1978","202.35","202.35","202.35","202.35","","-0.36%"
"07/06/1978","203.09","203.09","203.09","203.09","","0.73%"
"07/05/1978","201.61","201.61","201.61","201.61","","-0.41%"
"07/03/1978","202.43","202.43","202.43","202.43","","-0.63%"
"06/30/1978","203.71","203.71","203.71","203.71","","-0.73%"
"06/29/1978","205.21","205.21","205.21","205.21","","-0.37%"
"06/28/1978","205.97","205.97","205.97","205.97","","0.02%"
"06/27/1978","205.93","205.93","205.93","205.93","","-0.06%"
"06/26/1978","206.06","206.06","206.06","206.06","","-0.68%"
"06/23/1978","207.47","207.47","207.47","207.47","","-1.72%"
"06/22/1978","211.10","211.10","211.10","211.10","","0.21%"
"06/21/1978","210.66","210.66","210.66","210.66","","-0.23%"
"06/20/1978","211.15","211.15","211.15","211.15","","-1.10%"
"06/19/1978","213.49","213.49","213.49","213.49","","-1.11%"
"06/16/1978","215.89","215.89","215.89","215.89","","-0.13%"
"06/15/1978","216.17","216.17","216.17","216.17","","0.37%"
"06/14/1978","215.38","215.38","215.38","215.38","","-0.71%"
"06/13/1978","216.92","216.92","216.92","216.92","","-0.50%"
"06/12/1978","218.01","218.01","218.01","218.01","","-1.17%"
"06/09/1978","220.60","220.60","220.60","220.60","","-0.14%"
"06/08/1978","220.90","220.90","220.90","220.90","","-0.04%"
"06/07/1978","220.99","220.99","220.99","220.99","","0.00%"
"06/06/1978","220.99","220.99","220.99","220.99","","0.00%"
"06/05/1978","220.99","220.99","220.99","220.99","","-0.11%"
"06/02/1978","221.24","221.24","221.24","221.24","","-0.12%"
"06/01/1978","221.51","221.51","221.51","221.51","","0.08%"
"05/31/1978","221.34","221.34","221.34","221.34","","-1.65%"
"05/29/1978","225.05","225.05","225.05","225.05","","-0.28%"
"05/26/1978","225.68","225.68","225.68","225.68","","-0.07%"
"05/25/1978","225.84","225.84","225.84","225.84","","-1.13%"
"05/24/1978","228.41","228.41","228.41","228.41","","-0.28%"
"05/23/1978","229.04","229.04","229.04","229.04","","0.09%"
"05/22/1978","228.83","228.83","228.83","228.83","","0.36%"
"05/19/1978","228.00","228.00","228.00","228.00","","0.21%"
"05/18/1978","227.53","227.53","227.53","227.53","","-0.18%"
"05/17/1978","227.95","227.95","227.95","227.95","","-0.20%"
"05/16/1978","228.41","228.41","228.41","228.41","","0.97%"
"05/15/1978","226.22","226.22","226.22","226.22","","0.26%"
"05/12/1978","225.63","225.63","225.63","225.63","","0.18%"
"05/11/1978","225.23","225.23","225.23","225.23","","0.14%"
"05/10/1978","224.92","224.92","224.92","224.92","","-0.20%"
"05/09/1978","225.38","225.38","225.38","225.38","","0.12%"
"05/08/1978","225.12","225.12","225.12","225.12","","0.24%"
"05/05/1978","224.59","224.59","224.59","224.59","","-0.08%"
"05/04/1978","224.77","224.77","224.77","224.77","","-0.61%"
"05/03/1978","226.14","226.14","226.14","226.14","","0.03%"
"05/02/1978","226.07","226.07","226.07","226.07","","0.13%"
"05/01/1978","225.78","225.78","225.78","225.78","","0.36%"
"04/28/1978","224.97","224.97","224.97","224.97","","1.24%"
"04/27/1978","222.22","222.22","222.22","222.22","","-1.51%"
"04/26/1978","225.63","225.63","225.63","225.63","","-0.86%"
"04/25/1978","227.58","227.58","227.58","227.58","","-0.23%"
"04/24/1978","228.10","228.10","228.10","228.10","","0.98%"
"04/21/1978","225.89","225.89","225.89","225.89","","-0.38%"
"04/20/1978","226.76","226.76","226.76","226.76","","2.20%"
"04/19/1978","221.88","221.88","221.88","221.88","","0.16%"
"04/18/1978","221.53","221.53","221.53","221.53","","0.42%"
"04/17/1978","220.60","220.60","220.60","220.60","","0.55%"
"04/14/1978","219.40","219.40","219.40","219.40","","0.02%"
"04/13/1978","219.35","219.35","219.35","219.35","","0.29%"
"04/12/1978","218.72","218.72","218.72","218.72","","-0.28%"
"04/11/1978","219.33","219.33","219.33","219.33","","-0.23%"
"04/10/1978","219.83","219.83","219.83","219.83","","-0.13%"
"04/07/1978","220.12","220.12","220.12","220.12","","0.68%"
"04/06/1978","218.63","218.63","218.63","218.63","","-0.15%"
"04/05/1978","218.96","218.96","218.96","218.96","","-0.16%"
"04/04/1978","219.30","219.30","219.30","219.30","","0.44%"
"04/03/1978","218.34","218.34","218.34","218.34","","-5.02%"
"03/31/1978","229.89","229.89","229.89","229.89","","3.38%"
"03/30/1978","222.37","222.37","222.37","222.37","","0.04%"
"03/29/1978","222.27","222.27","222.27","222.27","","-1.22%"
"03/28/1978","225.02","225.02","225.02","225.02","","-0.09%"
"03/27/1978","225.23","225.23","225.23","225.23","","-1.21%"
"03/24/1978","228.00","228.00","228.00","228.00","","-0.88%"
"03/23/1978","230.02","230.02","230.02","230.02","","-0.15%"
"03/22/1978","230.36","230.36","230.36","230.36","","-0.12%"
"03/21/1978","230.63","230.63","230.63","230.63","","-0.23%"
"03/20/1978","231.16","231.16","231.16","231.16","","0.07%"
"03/17/1978","231.00","231.00","231.00","231.00","","-1.96%"
"03/16/1978","235.63","235.63","235.63","235.63","","1.11%"
"03/15/1978","233.05","233.05","233.05","233.05","","0.00%"
"03/14/1978","233.05","233.05","233.05","233.05","","-0.42%"
"03/13/1978","234.03","234.03","234.03","234.03","","-0.79%"
"03/10/1978","235.90","235.90","235.90","235.90","","0.37%"
"03/09/1978","235.02","235.02","235.02","235.02","","0.26%"
"03/08/1978","234.41","234.41","234.41","234.41","","-0.49%"
"03/07/1978","235.57","235.57","235.57","235.57","","-0.36%"
"03/06/1978","236.41","236.41","236.41","236.41","","-0.26%"
"03/03/1978","237.02","237.02","237.02","237.02","","-0.58%"
"03/02/1978","238.41","238.41","238.41","238.41","","0.06%"
"03/01/1978","238.27","238.27","238.27","238.27","","0.07%"
"02/28/1978","238.10","238.10","238.10","238.10","","-0.47%"
"02/27/1978","239.23","239.23","239.23","239.23","","-0.41%"
"02/24/1978","240.21","240.21","240.21","240.21","","0.87%"
"02/23/1978","238.15","238.15","238.15","238.15","","-0.28%"
"02/22/1978","238.83","238.83","238.83","238.83","","0.18%"
"02/21/1978","238.41","238.41","238.41","238.41","","-0.58%"
"02/17/1978","239.81","239.81","239.81","239.81","","-0.14%"
"02/16/1978","240.15","240.15","240.15","240.15","","-0.22%"
"02/15/1978","240.67","240.67","240.67","240.67","","-0.01%"
"02/14/1978","240.70","240.70","240.70","240.70","","-0.36%"
"02/10/1978","241.58","241.58","241.58","241.58","","0.01%"
"02/09/1978","241.55","241.55","241.55","241.55","","0.02%"
"02/08/1978","241.49","241.49","241.49","241.49","","0.02%"
"02/07/1978","241.43","241.43","241.43","241.43","","0.12%"
"02/06/1978","241.14","241.14","241.14","241.14","","-0.29%"
"02/03/1978","241.84","241.84","241.84","241.84","","0.01%"
"02/02/1978","241.81","241.81","241.81","241.81","","0.09%"
"02/01/1978","241.60","241.60","241.60","241.60","","0.00%"
"01/31/1978","241.60","241.60","241.60","241.60","","-0.07%"
"01/30/1978","241.78","241.78","241.78","241.78","","0.17%"
"01/27/1978","241.37","241.37","241.37","241.37","","0.34%"
"01/26/1978","240.56","240.56","240.56","240.56","","-0.29%"
"01/25/1978","241.25","241.25","241.25","241.25","","-0.17%"
"01/24/1978","241.66","241.66","241.66","241.66","","0.08%"
"01/23/1978","241.46","241.46","241.46","241.46","","-0.16%"
"01/20/1978","241.85","241.85","241.85","241.85","","-0.12%"
"01/19/1978","242.13","242.13","242.13","242.13","","-0.12%"
"01/18/1978","242.42","242.42","242.42","242.42","","0.17%"
"01/17/1978","242.01","242.01","242.01","242.01","","0.17%"
"01/16/1978","241.60","241.60","241.60","241.60","","0.05%"
"01/13/1978","241.49","241.49","241.49","241.49","","-0.05%"
"01/12/1978","241.60","241.60","241.60","241.60","","0.46%"
"01/11/1978","240.50","240.50","240.50","240.50","","-0.41%"
"01/10/1978","241.49","241.49","241.49","241.49","","0.01%"
"01/09/1978","241.46","241.46","241.46","241.46","","0.45%"
"01/06/1978","240.38","240.38","240.38","240.38","","-0.29%"
"01/05/1978","241.08","241.08","241.08","241.08","","1.54%"
"01/04/1978","237.42","237.42","237.42","237.42","","-0.07%"
"01/03/1978","237.59","237.59","237.59","237.59","","-1.00%"
"12/30/1977","239.98","239.98","239.98","239.98","","-0.02%"
"12/29/1977","240.04","240.04","240.04","240.04","","-0.17%"
"12/28/1977","240.44","240.44","240.44","240.44","","-0.39%"
"12/27/1977","241.37","241.37","241.37","241.37","","-0.12%"
"12/23/1977","241.66","241.66","241.66","241.66","","0.05%"
"12/22/1977","241.55","241.55","241.55","241.55","","0.49%"
"12/21/1977","240.38","240.38","240.38","240.38","","-0.05%"
"12/20/1977","240.50","240.50","240.50","240.50","","-0.22%"
"12/19/1977","241.02","241.02","241.02","241.02","","0.18%"
"12/16/1977","240.59","240.59","240.59","240.59","","0.61%"
"12/15/1977","239.12","239.12","239.12","239.12","","0.55%"
"12/14/1977","237.81","237.81","237.81","237.81","","-1.13%"
"12/13/1977","240.53","240.53","240.53","240.53","","-0.52%"
"12/12/1977","241.78","241.78","241.78","241.78","","-0.24%"
"12/09/1977","242.37","242.37","242.37","242.37","","0.27%"
"12/08/1977","241.72","241.72","241.72","241.72","","0.12%"
"12/07/1977","241.43","241.43","241.43","241.43","","-0.07%"
"12/06/1977","241.60","241.60","241.60","241.60","","-0.17%"
"12/05/1977","242.01","242.01","242.01","242.01","","-0.21%"
"12/02/1977","242.51","242.51","242.51","242.51","","-0.23%"
"12/01/1977","243.07","243.07","243.07","243.07","","-0.39%"
"11/30/1977","244.02","244.02","244.02","244.02","","0.15%"
"11/29/1977","243.66","243.66","243.66","243.66","","1.42%"
"11/28/1977","240.24","240.24","240.24","240.24","","0.11%"
"11/25/1977","239.98","239.98","239.98","239.98","","0.10%"
"11/23/1977","239.75","239.75","239.75","239.75","","-0.37%"
"11/22/1977","240.64","240.64","240.64","240.64","","-0.88%"
"11/21/1977","242.78","242.78","242.78","242.78","","-0.29%"
"11/18/1977","243.49","243.49","243.49","243.49","","-0.78%"
"11/17/1977","245.40","245.40","245.40","245.40","","0.06%"
"11/16/1977","245.25","245.25","245.25","245.25","","-0.01%"
"11/15/1977","245.28","245.28","245.28","245.28","","0.07%"
"11/14/1977","245.10","245.10","245.10","245.10","","-0.44%"
"11/10/1977","246.18","246.18","246.18","246.18","","-0.37%"
"11/09/1977","247.10","247.10","247.10","247.10","","-0.64%"
"11/07/1977","248.69","248.69","248.69","248.69","","-0.12%"
"11/04/1977","249.00","249.00","249.00","249.00","","0.51%"
"11/03/1977","247.74","247.74","247.74","247.74","","-0.23%"
"11/02/1977","248.32","248.32","248.32","248.32","","0.64%"
"11/01/1977","246.73","246.73","246.73","246.73","","-0.96%"
"10/31/1977","249.13","249.13","249.13","249.13","","-0.55%"
"10/28/1977","250.50","250.50","250.50","250.50","","0.08%"
"10/27/1977","250.31","250.31","250.31","250.31","","-0.51%"
"10/26/1977","251.60","251.60","251.60","251.60","","-0.29%"
"10/25/1977","252.33","252.33","252.33","252.33","","0.15%"
"10/24/1977","251.95","251.95","251.95","251.95","","-0.93%"
"10/21/1977","254.32","254.32","254.32","254.32","","0.05%"
"10/20/1977","254.19","254.19","254.19","254.19","","-0.10%"
"10/19/1977","254.45","254.45","254.45","254.45","","0.89%"
"10/18/1977","252.21","252.21","252.21","252.21","","-0.13%"
"10/17/1977","252.53","252.53","252.53","252.53","","-0.19%"
"10/14/1977","253.00","253.00","253.00","253.00","","-0.77%"
"10/13/1977","254.97","254.97","254.97","254.97","","-0.72%"
"10/12/1977","256.81","256.81","256.81","256.81","","-0.38%"
"10/11/1977","257.80","257.80","257.80","257.80","","0.08%"
"10/07/1977","257.60","257.60","257.60","257.60","","-0.37%"
"10/06/1977","258.55","258.55","258.55","258.55","","-0.98%"
"10/05/1977","261.10","261.10","261.10","261.10","","0.11%"
"10/04/1977","260.82","260.82","260.82","260.82","","0.04%"
"10/03/1977","260.72","260.72","260.72","260.72","","-1.13%"
"09/30/1977","263.71","263.71","263.71","263.71","","-0.53%"
"09/29/1977","265.11","265.11","265.11","265.11","","-0.59%"
"09/28/1977","266.67","266.67","266.67","266.67","","0.02%"
"09/27/1977","266.63","266.63","266.63","266.63","","-0.03%"
"09/26/1977","266.70","266.70","266.70","266.70","","-0.04%"
"09/23/1977","266.81","266.81","266.81","266.81","","0.00%"
"09/22/1977","266.81","266.81","266.81","266.81","","-0.03%"
"09/21/1977","266.88","266.88","266.88","266.88","","0.00%"
"09/20/1977","266.88","266.88","266.88","266.88","","-0.01%"
"09/19/1977","266.92","266.92","266.92","266.92","","-0.06%"
"09/16/1977","267.09","267.09","267.09","267.09","","0.01%"
"09/15/1977","267.06","267.06","267.06","267.06","","-0.03%"
"09/14/1977","267.13","267.13","267.13","267.13","","0.11%"
"09/13/1977","266.84","266.84","266.84","266.84","","0.06%"
"09/12/1977","266.67","266.67","266.67","266.67","","-0.06%"
"09/09/1977","266.84","266.84","266.84","266.84","","-0.01%"
"09/08/1977","266.88","266.88","266.88","266.88","","0.03%"
"09/07/1977","266.81","266.81","266.81","266.81","","-0.29%"
"09/06/1977","267.59","267.59","267.59","267.59","","-0.14%"
"09/02/1977","267.97","267.97","267.97","267.97","","-0.07%"
"09/01/1977","268.17","268.17","268.17","268.17","","0.25%"
"08/31/1977","267.50","267.50","267.50","267.50","","0.04%"
"08/30/1977","267.40","267.40","267.40","267.40","","0.13%"
"08/29/1977","267.06","267.06","267.06","267.06","","-0.01%"
"08/26/1977","267.09","267.09","267.09","267.09","","-0.08%"
"08/25/1977","267.31","267.31","267.31","267.31","","0.41%"
"08/24/1977","266.21","266.21","266.21","266.21","","-0.21%"
"08/23/1977","266.77","266.77","266.77","266.77","","0.03%"
"08/22/1977","266.70","266.70","266.70","266.70","","-0.21%"
"08/19/1977","267.27","267.27","267.27","267.27","","0.20%"
"08/18/1977","266.74","266.74","266.74","266.74","","0.00%"
"08/17/1977","266.74","266.74","266.74","266.74","","-0.35%"
"08/16/1977","267.67","267.67","267.67","267.67","","-0.09%"
"08/15/1977","267.92","267.92","267.92","267.92","","0.58%"
"08/12/1977","266.38","266.38","266.38","266.38","","0.16%"
"08/11/1977","265.96","265.96","265.96","265.96","","-0.04%"
"08/10/1977","266.06","266.06","266.06","266.06","","0.04%"
"08/09/1977","265.96","265.96","265.96","265.96","","-0.11%"
"08/08/1977","266.24","266.24","266.24","266.24","","0.15%"
"08/05/1977","265.85","265.85","265.85","265.85","","0.12%"
"08/04/1977","265.53","265.53","265.53","265.53","","-0.02%"
"08/03/1977","265.57","265.57","265.57","265.57","","-0.36%"
"08/02/1977","266.52","266.52","266.52","266.52","","-0.23%"
"08/01/1977","267.13","267.13","267.13","267.13","","0.12%"
"07/29/1977","266.81","266.81","266.81","266.81","","0.32%"
"07/28/1977","265.96","265.96","265.96","265.96","","0.45%"
"07/27/1977","264.76","264.76","264.76","264.76","","0.13%"
"07/26/1977","264.41","264.41","264.41","264.41","","0.03%"
"07/25/1977","264.34","264.34","264.34","264.34","","0.04%"
"07/22/1977","264.24","264.24","264.24","264.24","","-0.20%"
"07/21/1977","264.76","264.76","264.76","264.76","","-0.03%"
"07/20/1977","264.83","264.83","264.83","264.83","","0.21%"
"07/19/1977","264.27","264.27","264.27","264.27","","0.11%"
"07/18/1977","263.99","263.99","263.99","263.99","","-0.50%"
"07/15/1977","265.32","265.32","265.32","265.32","","0.40%"
"07/13/1977","264.27","264.27","264.27","264.27","","-0.08%"
"07/12/1977","264.48","264.48","264.48","264.48","","0.53%"
"07/11/1977","263.09","263.09","263.09","263.09","","-0.63%"
"07/08/1977","264.76","264.76","264.76","264.76","","0.03%"
"07/07/1977","264.69","264.69","264.69","264.69","","-0.26%"
"07/06/1977","265.39","265.39","265.39","265.39","","0.18%"
"07/05/1977","264.90","264.90","264.90","264.90","","-0.83%"
"07/01/1977","267.13","267.13","267.13","267.13","","-0.17%"
"06/30/1977","267.59","267.59","267.59","267.59","","0.05%"
"06/29/1977","267.45","267.45","267.45","267.45","","-1.26%"
"06/28/1977","270.86","270.86","270.86","270.86","","-0.23%"
"06/27/1977","271.48","271.48","271.48","271.48","","-0.19%"
"06/24/1977","272.00","272.00","272.00","272.00","","0.07%"
"06/23/1977","271.81","271.81","271.81","271.81","","0.03%"
"06/22/1977","271.74","271.74","271.74","271.74","","-0.26%"
"06/21/1977","272.44","272.44","272.44","272.44","","-0.12%"
"06/20/1977","272.78","272.78","272.78","272.78","","0.03%"
